District,DistrictABV,Matrix,SDImax,RD,QMD,TPA,BAPA,CordsPerAcre,VBAR,Acres
Rangeley,RY,S2A-P,312.7841937,0.302857143,8.632035382,451.1573911,82.96183484,14.66366845,0.176751978,679.6853336
Rangeley,RY,S2B-N,341.7746382,0.564285714,8.066592748,674.140531,98.88611357,12.64428151,0.12786711,533.7064553
Rangeley,RY,S2B-P,335.6300139,0.621666667,5.737449582,576.3819598,122.3575731,25.87901018,0.211503134,148.9900971
Rangeley,RY,S2C-N,302.893857,0.500833333,6.092494494,329.707537,65.22862148,13.04147141,0.1999348,1250.244276
Rangeley,RY,S2C-P,327.4793742,0.451428571,6.807087216,539.7258488,89.50561775,12.04262817,0.134546059,359.6353331
Rangeley,RY,S2D-N,292.1514068,0.315,6.810586378,289.6270051,38.31831574,3.256794984,0.084993166,109.4455331
Rangeley,RY,S3A-N,363.0882054,0.236,5.498226865,380.6266232,116.949715,30.87583316,0.264009478,2974.215742
Rangeley,RY,S3B-N,359.073831,0.426785714,8.296189189,480.2110646,112.9222739,25.99288769,0.230183885,5163.390428
Rangeley,RY,S3B-P,346.0305352,0.457058824,7.488224583,693.7620887,123.7373192,22.44455674,0.181388743,1059.253012
Rangeley,RY,S3C-N,339.325591,0.445151515,6.321904033,484.1655339,95.9575385,18.02341075,0.187826939,4122.812871
Rangeley,RY,S3C-P,341.4882852,0.48,7.544520998,631.4305684,118.2258086,19.41943401,0.164257147,1301.232761
Rangeley,RY,S3D-N,338.5535691,0.399259259,6.589255055,545.0189804,96.42568291,16.49147701,0.171027848,3174.151184
Rangeley,RY,S3D-P,338.07582,0.59037037,6.553540249,736.404217,136.0359022,24.31579223,0.178745403,987.2501442
Rangeley,RY,S4A-N,376.1676447,0.540454545,5.950011878,289.5160291,126.0603483,40.16461855,0.318614212,5745.59073
Rangeley,RY,S4B-N,389.8645294,0.43046875,9.509623183,265.1449994,120.7535012,37.40983855,0.309803345,7166.361348
Rangeley,RY,S4C-N,371.9498985,0.383010753,10.49181358,422.9173084,116.4448474,29.88054809,0.256606872,1383.226811
Rangeley,RY,S4D-N,338.6485816,0.417222222,9.359535648,333.7883204,69.28751921,12.42178766,0.179278863,2139.499852
Rangeley,RY,S4D-P,333.2087149,0.417222222,9.359535648,543.8181087,100.7695072,18.69140861,0.185486752,315.5616197
Rangeley,RY,SH1A-N,302.953488,0.521142857,9.660016268,69.11727773,15.14380734,2.860477387,0.188887598,131.9223165
Rangeley,RY,SH1B-N,307.8658342,0.382857143,5.938441532,162.414829,29.35990763,5.252136482,0.178888045,905.3202515
Rangeley,RY,SH1B-P,296.9961873,0.25,5.474695158,269.9517608,41.08791817,5.475918353,0.1332732,61.08242901
Rangeley,RY,SH1C-N,324.2911843,0.25,5.474695158,42.8434756,10.19327063,2.308296818,0.22645301,478.0552679
Rangeley,RY,SH1D-N,377.6071536,0.2025,7.46105472,145.3000578,34.75777646,7.413868308,0.213300995,266.2289866
Rangeley,RY,SH2A-N,345.761441,0.21,6.094043125,666.7188181,97.16783461,12.39507636,0.127563575,764.7581939
Rangeley,RY,SH2A-P,359.8878311,0.69047619,6.340198267,545.1696442,92.783374,16.32504189,0.175947922,39.5289668
Rangeley,RY,SH2B-N,338.641763,0.442727273,8.571442812,471.3247832,103.0484662,21.79973609,0.21154838,324.5889058
Rangeley,RY,SH2C-N,383.2297984,0.458333333,7.051599405,490.9548302,84.49240984,10.32857055,0.122242585,612.9927829
Rangeley,RY,SH2C-P,286.9068919,0.346,6.423316254,319.0220994,73.54966204,11.05137259,0.150257286,129.0835205
Rangeley,RY,SH2D-N,332.4865169,0.407727273,8.967585951,154.1580351,31.11980494,5.373338783,0.17266621,96.52338323
Rangeley,RY,SH3A-N,291.551027,0.363877551,9.495181866,376.9055034,125.9926339,34.95337072,0.277423923,1551.178612
Rangeley,RY,SH3B-N,346.1549711,0.374117647,8.311643351,255.6401638,88.80718996,24.44369559,0.275244556,3160.646902
Rangeley,RY,SH3B-P,346.115977,0.363529412,8.669306519,578.4500112,126.6998434,25.3558629,0.200125448,26.58255874
Rangeley,RY,SH3C-N,355.3153525,0.65,6.382463294,410.3796415,90.36948633,19.14571977,0.211860447,2369.900672
Rangeley,RY,SH3C-P,368.599533,0.365454545,10.34319718,600.7486831,128.3235303,27.59432544,0.215037144,115.2535105
Rangeley,RY,SH3D-N,346.5989349,0.398596491,10.02799459,329.9876491,73.89981606,15.83284851,0.214247468,2068.066623
Rangeley,RY,SH3D-P,383.7559715,0.38,11.75106305,983.9484754,165.143415,26.76202069,0.162053211,238.1595966
Rangeley,RY,SH4A-N,359.611394,0.645,8.673666688,209.3420608,88.07945793,25.95127713,0.294634842,1118.511789
Rangeley,RY,SH4B-N,342.2721969,0.2825,13.94487916,258.1386741,106.2551669,31.00541127,0.291801445,3266.387541
Rangeley,RY,SH4C-N,379.784963,0.636666667,6.872892902,289.0547045,86.49420118,21.90140993,0.253212465,810.7572125
Rangeley,RY,SH4D-N,367.4427855,0.51,7.743677663,545.0499346,116.2975093,24.28826826,0.208845988,686.0313604
Rangeley,RY,SH4D-P,359.0149164,0.42,11.71211126,747.746084,140.0629719,27.71798971,0.197896627,43.03526951
St. Pamphile,SP,CH2C-N,322.2796432,0.414516129,10.3474685,359.8290879,59.86446389,5.860106349,0.097889565,71.56223276
St. Pamphile,SP,CH3D-N,360.6716183,0.345714286,6.981714156,254.1981581,44.09386612,4.11488539,0.093321039,260.9572753
St. Pamphile,SP,CH4C-N,436.2864076,0.596666667,11.49661328,175.5874028,72.19044209,14.46526289,0.200376428,93.63894552
St. Pamphile,SP,CS1A-N,327.6126162,0.4575,9.868228857,805.6808464,128.9287795,15.16111803,0.117592969,99.56234401
St. Pamphile,SP,CS2A-N,334.0475535,0.489666667,8.616601654,1241.792788,151.7879103,10.88751576,0.071728478,78.39150851
St. Pamphile,SP,CS2B-N,360.8054963,0.342,10.91217706,586.9939088,122.5254431,25.79911721,0.210561305,147.7371263
St. Pamphile,SP,CS2C-N,361.4197842,0.343333333,16.43138393,496.3155426,108.0086061,16.95977271,0.15702242,666.0615185
St. Pamphile,SP,CS3B-N,404.5696408,0.343333333,16.43138393,463.5904992,164.8984506,32.90791794,0.199564749,859.0487015
St. Pamphile,SP,CS3C-N,366.3058347,0.176666667,8.370242844,357.1091922,105.0877757,18.69700487,0.177917981,2432.867638
St. Pamphile,SP,CS3D-N,330.6542565,0.176666667,8.370242844,273.7680231,57.53992734,7.801222148,0.135579284,2215.073933
St. Pamphile,SP,CS4B-N,404.529209,0.471428571,7.445712021,340.4617247,193.6582065,42.03851518,0.217075826,1744.92738
St. Pamphile,SP,CS4C-N,386.5261147,0.2415,8.864123777,364.5031193,123.1836018,24.47805815,0.198711986,1782.415891
St. Pamphile,SP,CS4D-N,367.9533768,0.2415,8.864123777,387.9836615,95.59920832,16.52105677,0.172815832,1114.116758
St. Pamphile,SP,H1A-N,358.5019503,0.41,8.096560506,458.8148188,62.27372442,7.898364574,0.126833021,37.59833934
St. Pamphile,SP,H1B-N,244.1612855,0.343235294,9.781978185,21.12459487,29.60787335,9.596111,0.32410673,393.8807403
St. Pamphile,SP,H1D-N,296.2463902,0.438285714,8.815712878,140.7191355,29.05668798,4.781832397,0.16456908,236.5801216
St. Pamphile,SP,H2B-N,353.2861229,0.291111111,9.151422842,290.6267658,67.30428546,12.88919086,0.191506243,703.5887494
St. Pamphile,SP,H2C-N,341.0103484,0.481578947,11.87670091,201.8067466,48.32135466,10.00039168,0.206955946,2183.836047
St. Pamphile,SP,H3A-N,313.146281,0.385245902,9.975980005,273.4384238,100.9042472,26.92992726,0.266885964,1533.755004
St. Pamphile,SP,H3B-N,314.8817534,0.359206349,10.39853964,261.74454,86.01583483,19.36332784,0.225113526,6281.474846
St. Pamphile,SP,H3C-N,341.6177817,0.539705882,9.603456303,323.1383613,73.88798882,13.8092926,0.186894958,8810.762815
St. Pamphile,SP,H3D-N,318.2845008,0.539705882,9.603456303,316.9382802,64.59753773,10.55945073,0.16346522,4874.184106
St. Pamphile,SP,H4A-N,359.9683754,0.145,6.099999905,182.8542822,117.200261,33.89295338,0.289188378,1576.051461
St. Pamphile,SP,H4B-N,327.2309638,0.313076923,8.337540565,320.2598333,99.6157427,21.83939807,0.219236413,11270.05854
St. Pamphile,SP,H4C-N,339.4451578,0.685333333,6.129764377,213.6903137,77.05198922,17.32351149,0.224828868,5738.729168
St. Pamphile,SP,H4D-N,346.0002188,0.685333333,6.129764377,325.4431101,88.00906234,16.9627977,0.192739216,4242.979779
St. Pamphile,SP,HS1B-N,295.3465627,0.403947368,7.549755078,254.9194622,28.72084886,1.783456981,0.062096249,239.5249576
St. Pamphile,SP,HS1C-N,306.7302615,0.60625,8.498027333,186.1875868,51.76105717,10.02145839,0.193610002,534.9977939
St. Pamphile,SP,HS1D-N,257.4303812,0.344347826,9.739747029,38.65712345,15.30241903,3.09541899,0.202282984,138.7561069
St. Pamphile,SP,HS2A-N,340.770653,0.385135135,9.066375963,700.5413577,101.8167098,10.66201466,0.104717729,613.2544195
St. Pamphile,SP,HS2C-N,331.7277211,0.2932,9.371233081,380.1327892,81.72389645,13.4006851,0.163975112,1677.589434
St. Pamphile,SP,HS3A-N,385.2923156,0.478,9.175545227,537.5229539,142.9061703,27.43616795,0.191987287,1123.685356
St. Pamphile,SP,HS3B-N,375.0097275,0.509333333,10.6328615,194.9608723,95.44798302,25.32458739,0.265323442,1050.254567
St. Pamphile,SP,HS3C-N,348.6370957,0.4175,12.80373908,317.7505859,93.28250048,20.31851585,0.217817016,3762.720764
St. Pamphile,SP,HS3D-N,344.4373074,0.274,8.231806332,311.6322053,70.48756578,13.38181095,0.189846405,2806.117692
St. Pamphile,SP,HS4A-N,376.4841403,0.274,8.231806332,340.6186277,104.2495211,23.38371301,0.224305232,333.7668719
St. Pamphile,SP,HS4B-N,378.6654085,0.31,8.557903104,416.615317,144.3972943,33.7662173,0.233842452,2198.38331
St. Pamphile,SP,HS4C-N,361.1095195,0.548888889,7.999164246,225.5882035,134.9237401,38.48296216,0.285220096,1328.524809
St. Pamphile,SP,HS4D-N,336.1111948,0.3578125,7.319613176,163.5959318,48.48312974,10.39082613,0.214318386,792.3151524
St. Pamphile,SP,S1A-P,349.2459605,0.256666667,7.528688399,610.6790204,99.55838316,11.80536997,0.118577357,510.8483407
St. Pamphile,SP,S1B-N,349.0937048,0.138,7.664721521,391.7629814,85.70651169,16.91681468,0.19738074,5231.219039
St. Pamphile,SP,S1B-P,353.0888619,0.636956522,6.590835283,362.1620932,80.41188755,13.61649718,0.169334381,4506.219864
St. Pamphile,SP,S1C-N,312.3630869,0.455714286,7.844008402,238.0171679,39.11159325,3.441488984,0.087991531,3983.161404
St. Pamphile,SP,S1C-P,340.9397894,0.571363636,7.171322742,978.1085984,139.894455,10.78485448,0.077092795,1048.210367
St. Pamphile,SP,S1D-N,296.0539963,0.459411765,7.940269172,104.7749836,15.99062639,1.752606988,0.109602147,2624.892149
St. Pamphile,SP,S1D-P,299.1186712,0.421904762,8.34475319,214.0920201,25.69469003,0.631133393,0.024562795,722.3806945
St. Pamphile,SP,S2A-N,353.2807312,0.544,6.947933592,857.9130929,127.8511519,14.88161491,0.116397973,2202.649069
St. Pamphile,SP,S2A-P,345.4625343,0.544,6.947933592,862.1596122,131.0670836,16.47997307,0.125736933,843.7610091
St. Pamphile,SP,S2B-N,350.3760201,0.623913043,7.53018666,571.1056048,99.05542906,12.33450818,0.124521274,2285.439866
St. Pamphile,SP,S2B-P,353.9908488,0.404666667,10.11884761,709.0196409,129.164935,19.58719573,0.151644839,1996.115641
St. Pamphile,SP,S2C-N,344.9995882,0.446666667,6.488908571,372.6399901,86.3851832,17.32012679,0.200498814,5647.05972
St. Pamphile,SP,S2C-P,372.9088462,0.623870968,8.13394537,773.9396108,142.1270449,20.49486197,0.144201,1824.053763
St. Pamphile,SP,S3A-N,358.7259552,0.5,6.786221438,582.7227489,129.4117109,26.52730613,0.204983814,1447.086573
St. Pamphile,SP,S3B-N,383.1890545,0.422368421,6.867180471,339.8822557,116.3110838,25.66454314,0.22065432,3646.567769
St. Pamphile,SP,S3B-P,355.3717683,0.395714286,7.341876756,598.8127674,99.94607423,15.85775373,0.158663098,174.7350795
St. Pamphile,SP,S3C-N,388.244076,0.542,9.760452554,497.7348301,121.7982249,24.88382129,0.204303645,5960.926462
St. Pamphile,SP,S3C-P,331.3576279,0.565263158,9.642737239,756.0845502,136.3986029,20.03632393,0.146895375,1191.322963
St. Pamphile,SP,S3D-N,317.6095821,0.36037037,9.738127416,479.1583292,90.34140319,12.61851876,0.139675922,5958.326908
St. Pamphile,SP,S3D-P,341.0569105,0.427142857,8.851333054,407.0727737,92.10575214,15.67453513,0.170179764,2228.649457
St. Pamphile,SP,S4A-N,415.7071124,0.427142857,8.851333054,284.1292377,171.5194876,38.01861596,0.221657705,489.1034611
St. Pamphile,SP,S4B-N,371.0182738,0.427142857,8.851333054,315.9932947,123.0156114,30.82085234,0.250544236,3081.385187
St. Pamphile,SP,S4C-N,347.1895897,0.495,7.742909551,287.5646795,85.26326619,19.21243026,0.225330686,2511.025015
St. Pamphile,SP,S4D-N,369.2181716,0.35,6.798698482,345.724513,92.14215066,20.15155958,0.218700773,1950.873428
St. Pamphile,SP,SH1B-N,343.1299991,0.289166667,7.615194911,285.604398,72.40137213,13.86487501,0.191500169,1101.608071
St. Pamphile,SP,SH1B-P,308.8266209,0.22,4.75,459.6059808,58.67893649,3.431000919,0.058470741,69.29487644
St. Pamphile,SP,SH1C-N,348.0303637,0.484285714,8.627069887,305.1388681,64.52942894,9.56837832,0.148279296,2650.425602
St. Pamphile,SP,SH1C-P,295.3465627,0.484285714,8.627069887,651.4578226,87.43714808,7.105347753,0.081262346,72.37057422
St. Pamphile,SP,SH2A-N,333.302569,0.485,7.157433377,412.5896158,101.7539286,20.39302004,0.200415063,483.7223484
St. Pamphile,SP,SH2B-N,378.1575089,0.235,7.702539236,633.8323667,108.3432667,13.95047873,0.128761843,1002.33636
St. Pamphile,SP,SH2B-P,355.6810458,0.6,6.347873724,1007.991304,174.4656187,22.14354747,0.126922127,113.2649081
St. Pamphile,SP,SH2C-N,299.9710162,0.225,8.479010029,271.0245984,55.97503074,7.639638303,0.136482968,3462.238901
St. Pamphile,SP,SH2C-P,386.0871838,0.536666667,9.255800247,694.6193539,131.1306987,18.68566302,0.14249648,219.0059927
St. Pamphile,SP,SH2D-N,328.9003156,0.311333333,9.501143438,201.579228,33.54988419,3.74225792,0.111543095,131.9531519
St. Pamphile,SP,SH3A-N,331.3327947,0.311333333,9.501143438,545.3961657,142.2381819,27.6232672,0.194204305,333.5926372
St. Pamphile,SP,SH3B-N,353.9531537,0.420833333,9.931796218,234.6954079,74.02183984,17.01239873,0.22982945,947.6990559
St. Pamphile,SP,SH3C-N,380.4800626,0.420833333,9.931796218,305.592569,98.03634969,21.33439132,0.217617153,2574.532434
St. Pamphile,SP,SH3D-N,341.8764947,0.555,7.014318454,643.9397347,107.599708,14.57187174,0.135426685,2462.923493
St. Pamphile,SP,SH3D-P,355.2105712,0.432,6.419717119,635.6964231,124.8058256,23.18639904,0.185779782,218.28589
St. Pamphile,SP,SH4B-N,380.68686,0.432,6.419717119,289.0270896,115.4541276,28.156468,0.243875802,837.1298785
St. Pamphile,SP,SH4C-N,360.7841423,0.447692308,10.38679066,170.2298262,88.39013669,21.43750243,0.242532744,775.3231019
St. Pamphile,SP,SH4D-N,300.6205321,0.2425,11.72790204,231.4401974,73.7686964,16.29994349,0.220960167,820.3691569
